Protein.Group,AccessionID,AreaAvg,AreaSD,AreaRSD,missingAreaCount,method,mass
A0A653FH66;A0QTV8,A0QTV8,74137.2,572.011433452162,0.771557913506529,0,DIA,56002
A0A653FH73;A0QYH1;I7G3B3,A0A653FH73,17333.9,776.503934310702,4.47968393904835,0,DIA,52992
A0A653FH73;A0QYH1;I7G3B3,A0QYH1,17333.9,776.503934310702,4.47968393904835,0,DIA,24547
A0A653FH73;A0QYH1;I7G3B3,I7G3B3,17333.9,776.503934310702,4.47968393904835,0,DIA,42738
A0A653FH79;A0QTW0;I7G5G0,A0A653FH79,2374.325,859.976196211267,36.2198181045673,1,DIA,121407
A0A653FH79;A0QTW0;I7G5G0,A0QTW0,2374.325,859.976196211267,36.2198181045673,1,DIA,22469
A0A653FH79;A0QTW0;I7G5G0,I7G5G0,2374.325,859.976196211267,36.2198181045673,1,DIA,37582
A0A653FH93,A0A653FH93,54338.0333333333,411.411282457513,0.757133185026656,0,DIA,125800
A0A653FHA0;A0QTU1;I7G5E5,A0A653FHA0,8019.46,339.876398268547,4.23814568896843,0,DIA,50140
A0A653FHA0;A0QTU1;I7G5E5,A0QTU1,8019.46,339.876398268547,4.23814568896843,0,DIA,18927
A0A653FHA0;A0QTU1;I7G5E5,I7G5E5,8019.46,339.876398268547,4.23814568896843,0,DIA,37582
A0A653FHA1;A0A8B4R4P8;A0QYI2,A0A653FHA1,228297.333333333,4275.88965401743,1.87294770008298,0,DIA,50596
A0A653FHA1;A0A8B4R4P8;A0QYI2,A0A8B4R4P8,228297.333333333,4275.88965401743,1.87294770008298,0,DIA,125800
A0A653FHA1;A0A8B4R4P8;A0QYI2,A0QYI2,228297.333333333,4275.88965401743,1.87294770008298,0,DIA,43657
A0A653FHA9;A0QYH2;I7FMU0,A0A653FHA9,73541.1,1567.7859930488,2.13185007165897,0,DIA,121977
A0A653FHA9;A0QYH2;I7FMU0,A0QYH2,73541.1,1567.7859930488,2.13185007165897,0,DIA,56505
A0A653FHA9;A0QYH2;I7FMU0,I7FMU0,73541.1,1567.7859930488,2.13185007165897,0,DIA,16409
A0A653FHD0;A0QYC5;I7FMQ6,A0A653FHD0,47464.4333333333,3429.59941441174,7.22561963465641,0,DIA,34139
A0A653FHD0;A0QYC5;I7FMQ6,A0QYC5,47464.4333333333,3429.59941441174,7.22561963465641,0,DIA,42982
A0A653FHD0;A0QYC5;I7FMQ6,I7FMQ6,47464.4333333333,3429.59941441174,7.22561963465641,0,DIA,62715
A0A653FHD5;A0QTU4;I7G6Y8,A0A653FHD5,12302.9666666667,792.304425920576,6.43994613158812,0,DIA,71402
A0A653FHD5;A0QTU4;I7G6Y8,A0QTU4,12302.9666666667,792.304425920576,6.43994613158812,0,DIA,65982
A0A653FHD5;A0QTU4;I7G6Y8,I7G6Y8,12302.9666666667,792.304425920576,6.43994613158812,0,DIA,30889
A0A653FHE4;A0QTX6;I7FZ86,A0A653FHE4,18937.0333333333,1483.28464676654,7.83271920504903,0,DIA,30741
A0A653FHE4;A0QTX6;I7FZ86,A0QTX6,18937.0333333333,1483.28464676654,7.83271920504903,0,DIA,42738
A0A653FHE4;A0QTX6;I7FZ86,I7FZ86,18937.0333333333,1483.28464676654,7.83271920504903,0,DIA,121977
A0A653FHG4;A0QTV6;I7FZ76,A0A653FHG4,37935.4666666667,1592.5260950243,4.19798735841999,0,DIA,33016
A0A653FHG4;A0QTV6;I7FZ76,A0QTV6,37935.4666666667,1592.5260950243,4.19798735841999,0,DIA,16696
A0A653FHG4;A0QTV6;I7FZ76,I7FZ76,37935.4666666667,1592.5260950243,4.19798735841999,0,DIA,28921
A0A653FHH8;A0QTQ0;I7FHV1,A0A653FHH8,37405.6666666667,1652.87519895887,4.41878289107409,0,DIA,38014
A0A653FHH8;A0QTQ0;I7FHV1,A0QTQ0,37405.6666666667,1652.87519895887,4.41878289107409,0,DIA,37097
A0A653FHH8;A0QTQ0;I7FHV1,I7FHV1,37405.6666666667,1652.87519895887,4.41878289107409,0,DIA,34139
A0A653FHH9;A0QTP1;I7F9V3,A0A653FHH9,113393,2764.96075921522,2.4383875188197,0,DIA,56505
A0A653FHH9;A0QTP1;I7F9V3,A0QTP1,113393,2764.96075921522,2.4383875188197,0,DIA,23611
A0A653FHH9;A0QTP1;I7F9V3,I7F9V3,113393,2764.96075921522,2.4383875188197,0,DIA,43657
A0A653FHI2;A0R237;I7GD87,A0A653FHI2,37359.4666666667,2191.61717536009,5.86629674056755,0,DIA,52992
A0A653FHI2;A0R237;I7GD87,A0R237,37359.4666666667,2191.61717536009,5.86629674056755,0,DIA,37342
A0A653FHI2;A0R237;I7GD87,I7GD87,37359.4666666667,2191.61717536009,5.86629674056755,0,DIA,22469
A0A653FHJ0;A0QTZ0;I7FA65,A0A653FHJ0,9148.79,1024.4664416661,11.1978353603711,0,DIA,23611
A0A653FHJ0;A0QTZ0;I7FA65,A0QTZ0,9148.79,1024.4664416661,11.1978353603711,0,DIA,71402
A0A653FHJ0;A0QTZ0;I7FA65,I7FA65,9148.79,1024.4664416661,11.1978353603711,0,DIA,28153
A0A653FHJ2;A0QRB8;I7FXI0,A0A653FHJ2,199668.666666667,13183.1422784302,6.6025092962826,0,DIA,37342
A0A653FHJ2;A0QRB8;I7FXI0,A0QRB8,199668.666666667,13183.1422784302,6.6025092962826,0,DIA,42738
A0A653FHJ2;A0QRB8;I7FXI0,I7FXI0,199668.666666667,13183.1422784302,6.6025092962826,0,DIA,56002
A0A653FHJ3;A0QTS4;I7G5D5,A0A653FHJ3,200114.333333333,3812.60702582017,1.90521436536455,0,DIA,30055
A0A653FHJ3;A0QTS4;I7G5D5,A0QTS4,200114.333333333,3812.60702582017,1.90521436536455,0,DIA,34434
A0A653FHJ3;A0QTS4;I7G5D5,I7G5D5,200114.333333333,3812.60702582017,1.90521436536455,0,DIA,52992
A0A653FHJ6;A0QTM1;I7F9S7,A0A653FHJ6,13213.5666666667,2277.34228945351,17.2348794757926,0,DIA,94509
A0A653FHJ6;A0QTM1;I7F9S7,A0QTM1,13213.5666666667,2277.34228945351,17.2348794757926,0,DIA,28921
A0A653FHJ6;A0QTM1;I7F9S7,I7F9S7,13213.5666666667,2277.34228945351,17.2348794757926,0,DIA,28153
A0A653FHK3;A0QTR4;I7G5C7,A0A653FHK3,57015.8,205.854293129876,0.361047802766735,0,DIA,94509
A0A653FHK3;A0QTR4;I7G5C7,A0QTR4,57015.8,205.854293129876,0.361047802766735,0,DIA,28921
A0A653FHK3;A0QTR4;I7G5C7,I7G5C7,57015.8,205.854293129876,0.361047802766735,0,DIA,43657
A0A653FHK6;A0QRC2;I7G2X8,A0A653FHK6,3155.66333333333,428.741115981816,13.5864023089224,0,DIA,94509
A0A653FHK6;A0QRC2;I7G2X8,A0QRC2,3155.66333333333,428.741115981816,13.5864023089224,0,DIA,34434
A0A653FHK6;A0QRC2;I7G2X8,I7G2X8,3155.66333333333,428.741115981816,13.5864023089224,0,DIA,49194
A0A653FHK8;A0QTL1;I7F9R6,A0A653FHK8,22467.7,838.95263871091,3.73403881443544,0,DIA,22679
A0A653FHK8;A0QTL1;I7F9R6,A0QTL1,22467.7,838.95263871091,3.73403881443544,0,DIA,65982
A0A653FHK8;A0QTL1;I7F9R6,I7F9R6,22467.7,838.95263871091,3.73403881443544,0,DIA,33016
A0A653FHL4;A0QRE7;I7FF89,A0A653FHL4,64555.0333333333,1952.71102402105,3.02487803536266,0,DIA,38014
A0A653FHL4;A0QRE7;I7FF89,A0QRE7,64555.0333333333,1952.71102402105,3.02487803536266,0,DIA,16696
A0A653FHL4;A0QRE7;I7FF89,I7FF89,64555.0333333333,1952.71102402105,3.02487803536266,0,DIA,49194
A0A653FHM1;A0QY56;I7FMK1,A0A653FHM1,27983.7666666667,1653.2121985194,5.90775437135362,0,DIA,71402
A0A653FHM1;A0QY56;I7FMK1,A0QY56,27983.7666666667,1653.2121985194,5.90775437135362,0,DIA,34139
A0A653FHM1;A0QY56;I7FMK1,I7FMK1,27983.7666666667,1653.2121985194,5.90775437135362,0,DIA,125800
A0A653FHM5;A0QTJ8;I7FHL6,A0A653FHM5,4972.86,858.614956252219,17.2660190765921,0,DIA,23611
A0A653FHM5;A0QTJ8;I7FHL6,A0QTJ8,4972.86,858.614956252219,17.2660190765921,0,DIA,33136
A0A653FHM5;A0QTJ8;I7FHL6,I7FHL6,4972.86,858.614956252219,17.2660190765921,0,DIA,83242
A0A653FHN5;A0QU38;I7G5M4,A0A653FHN5,9436.38,883.294196912897,9.36051957332046,0,DIA,33136
A0A653FHN5;A0QU38;I7G5M4,A0QU38,9436.38,883.294196912897,9.36051957332046,0,DIA,33136
A0A653FHN5;A0QU38;I7G5M4,I7G5M4,9436.38,883.294196912897,9.36051957332046,0,DIA,71553
A0A653FHN6;A0QU39;I7FZB7,A0A653FHN6,39914.0666666667,3169.8339488581,7.94164617534528,0,DIA,56377
A0A653FHN6;A0QU39;I7FZB7,A0QU39,39914.0666666667,3169.8339488581,7.94164617534528,0,DIA,63315
A0A653FHN6;A0QU39;I7FZB7,I7FZB7,39914.0666666667,3169.8339488581,7.94164617534528,0,DIA,51563
A0A653FHP5;A0QTM2;I7G581,A0A653FHP5,51491.4666666667,1362.15184297982,2.64539336546345,0,DIA,63315
A0A653FHP5;A0QTM2;I7G581,A0QTM2,51491.4666666667,1362.15184297982,2.64539336546345,0,DIA,25455
A0A653FHP5;A0QTM2;I7G581,I7G581,51491.4666666667,1362.15184297982,2.64539336546345,0,DIA,71183
A0A653FHS3;A0QRG4;I7G317,A0A653FHS3,175554,3290.43401392582,1.87431446388338,0,DIA,21496
A0A653FHS3;A0QRG4;I7G317,A0QRG4,175554,3290.43401392582,1.87431446388338,0,DIA,71183
A0A653FHS3;A0QRG4;I7G317,I7G317,175554,3290.43401392582,1.87431446388338,0,DIA,51563
A0A653FHS4;A0QU47;I7FAC0,A0A653FHS4,28807.8333333333,2014.05688185149,6.99135147911674,0,DIA,21496
A0A653FHS4;A0QU47;I7FAC0,A0QU47,28807.8333333333,2014.05688185149,6.99135147911674,0,DIA,51563
A0A653FHS4;A0QU47;I7FAC0,I7FAC0,28807.8333333333,2014.05688185149,6.99135147911674,0,DIA,25455
A0A653FHT3;A4ZHS2;I7FAD0,A0A653FHT3,102906.633333333,3121.74276700265,3.03356806639544,0,DIA,83242
A0A653FHT3;A4ZHS2;I7FAD0,A4ZHS2,102906.633333333,3121.74276700265,3.03356806639544,0,DIA,63315
A0A653FHT3;A4ZHS2;I7FAD0,I7FAD0,102906.633333333,3121.74276700265,3.03356806639544,0,DIA,25455
A0A653FHT7;A0QU77;I7G5R1,A0A653FHT7,38459.4666666667,385.038924439249,1.00115513243185,0,DIA,83242
A0A653FHT7;A0QU77;I7G5R1,A0QU77,38459.4666666667,385.038924439249,1.00115513243185,0,DIA,62947
A0A653FHT7;A0QU77;I7G5R1,I7G5R1,38459.4666666667,385.038924439249,1.00115513243185,0,DIA,12537
A0A653FHU8;I7G4Y9,A0A653FHU8,156914,2108.40982733433,1.34367222002774,0,DIA,55587
A0A653FHU8;I7G4Y9,I7G4Y9,156914,2108.40982733433,1.34367222002774,0,DIA,12438
A0A653FHV1;A0QU62;I7FAD5,A0A653FHV1,42942.2333333333,2275.66967359793,5.29937429181513,0,DIA,62947
A0A653FHV1;A0QU62;I7FAD5,A0QU62,42942.2333333333,2275.66967359793,5.29937429181513,0,DIA,62947
A0A653FHV1;A0QU62;I7FAD5,I7FAD5,42942.2333333333,2275.66967359793,5.29937429181513,0,DIA,51458
A0A653FHV7;A0QU76;I7FAF1,A0A653FHV7,17922.9333333333,137.376320133178,0.766483463271513,0,DIA,55587
A0A653FHV7;A0QU76;I7FAF1,A0QU76,17922.9333333333,137.376320133178,0.766483463271513,0,DIA,12537
A0A653FHV7;A0QU76;I7FAF1,I7FAF1,17922.9333333333,137.376320133178,0.766483463271513,0,DIA,36628
A0A653FHX0;A0QU21;I7G743,A0A653FHX0,36822.9333333333,3388.38018872342,9.20182039288038,0,DIA,13797
A0A653FHX0;A0QU21;I7G743,A0QU21,36822.9333333333,3388.38018872342,9.20182039288038,0,DIA,12438
A0A653FHX0;A0QU21;I7G743,I7G743,36822.9333333333,3388.38018872342,9.20182039288038,0,DIA,12537
A0A653FHX2;A0QRL3;I7FFG0,A0A653FHX2,5414.46666666667,1012.81472073293,18.7057153194455,0,DIA,14998
A0A653FHX2;A0QRL3;I7FFG0,A0QRL3,5414.46666666667,1012.81472073293,18.7057153194455,0,DIA,55587
A0A653FHX2;A0QRL3;I7FFG0,I7FFG0,5414.46666666667,1012.81472073293,18.7057153194455,0,DIA,25437
A0A653FHX6;I7FTG2,A0A653FHX6,79847.7,2713.18279701166,3.39794733851026,0,DIA,14998
A0A653FHX6;I7FTG2,I7FTG2,79847.7,2713.18279701166,3.39794733851026,0,DIA,44867
A0A653FHY9;A0QTT5,A0A653FHY9,284900,3468.75698197496,1.21753491820813,0,DIA,14998
A0A653FHY9;A0QTT5,A0QTT5,284900,3468.75698197496,1.21753491820813,0,DIA,32300
A0A653FHZ0;A0QU41;I7G763,A0A653FHZ0,25310.9,665.81051358476,2.63052879820457,0,DIA,51458
A0A653FHZ0;A0QU41;I7G763,A0QU41,25310.9,665.81051358476,2.63052879820457,0,DIA,25437
A0A653FHZ0;A0QU41;I7G763,I7G763,25310.9,665.81051358476,2.63052879820457,0,DIA,17985
A0A653FI06;A0R4P1;I7G970,A0A653FI06,95534.2,4699.45450770618,4.91913315619557,0,DIA,35043
A0A653FI06;A0R4P1;I7G970,A0R4P1,95534.2,4699.45450770618,4.91913315619557,0,DIA,27023
A0A653FI06;A0R4P1;I7G970,I7G970,95534.2,4699.45450770618,4.91913315619557,0,DIA,23023
A0A653FI10;A0QU61;I7G778,A0A653FI10,413270,5452.90757302927,1.31945400658874,0,DIA,49398
A0A653FI10;A0QU61;I7G778,A0QU61,413270,5452.90757302927,1.31945400658874,0,DIA,29872
A0A653FI10;A0QU61;I7G778,I7G778,413270,5452.90757302927,1.31945400658874,0,DIA,26589
A0A653FI26;A0QP88;I7G1K0,A0A653FI26,144109,8000.65428574439,5.5518075108039,0,DIA,132423
A0A653FI26;A0QP88;I7G1K0,A0QP88,144109,8000.65428574439,5.5518075108039,0,DIA,44867
A0A653FI26;A0QP88;I7G1K0,I7G1K0,144109,8000.65428574439,5.5518075108039,0,DIA,44867
A0A653FI28;A0QYV0;I7FFD0,A0A653FI28,184569.666666667,4452.38467939747,2.41230574872224,0,DIA,132423
A0A653FI28;A0QYV0;I7FFD0,A0QYV0,184569.666666667,4452.38467939747,2.41230574872224,0,DIA,30032
A0A653FI28;A0QYV0;I7FFD0,I7FFD0,184569.666666667,4452.38467939747,2.41230574872224,0,DIA,32508
A0A653FI29;A0QPA9;I7FD18,A0A653FI29,6846.82666666667,1455.28519577206,21.2548859000188,0,DIA,53227
A0A653FI29;A0QPA9;I7FD18,A0QPA9,6846.82666666667,1455.28519577206,21.2548859000188,0,DIA,26297
A0A653FI29;A0QPA9;I7FD18,I7FD18,6846.82666666667,1455.28519577206,21.2548859000188,0,DIA,47139
A0A653FI38;A0QP78;I7F576,A0A653FI38,141548,2705.25118981584,1.9111899778279,0,DIA,32300
A0A653FI38;A0QP78;I7F576,A0QP78,141548,2705.25118981584,1.9111899778279,0,DIA,35043
A0A653FI38;A0QP78;I7F576,I7F576,141548,2705.25118981584,1.9111899778279,0,DIA,26247
A0A653FI41;A0QPB2;I7G1L8,A0A653FI41,4907.74333333333,1540.53271280857,31.3898386320509,0,DIA,23322
A0A653FI41;A0QPB2;I7G1L8,A0QPB2,4907.74333333333,1540.53271280857,31.3898386320509,0,DIA,26247
A0A653FI41;A0QPB2;I7G1L8,I7G1L8,4907.74333333333,1540.53271280857,31.3898386320509,0,DIA,53227
A0A653FI44;A0QU91;I7G7A5,A0A653FI44,31567.6333333333,1499.18403251013,4.74911760625111,0,DIA,32151
A0A653FI44;A0QU91;I7G7A5,A0QU91,31567.6333333333,1499.18403251013,4.74911760625111,0,DIA,27023
A0A653FI44;A0QU91;I7G7A5,I7G7A5,31567.6333333333,1499.18403251013,4.74911760625111,0,DIA,17985
A0A653FI45;A0QTM0;I7G6P4,A0A653FI45,14388.1333333333,1699.84796477018,11.814235560579,0,DIA,23023
A0A653FI45;A0QTM0;I7G6P4,A0QTM0,14388.1333333333,1699.84796477018,11.814235560579,0,DIA,17985
A0A653FI45;A0QTM0;I7G6P4,I7G6P4,14388.1333333333,1699.84796477018,11.814235560579,0,DIA,22728
A0A653FI49;A0QP89;I7FW17,A0A653FI49,134079.333333333,4408.12163322807,3.28769656265301,0,DIA,47825
A0A653FI49;A0QP89;I7FW17,A0QP89,134079.333333333,4408.12163322807,3.28769656265301,0,DIA,38326
A0A653FI49;A0QP89;I7FW17,I7FW17,134079.333333333,4408.12163322807,3.28769656265301,0,DIA,26247
A0A653FI50;A0QPA2;I7G1L0,A0A653FI50,2510.15666666667,751.69005356818,29.9459417633234,0,DIA,30419
A0A653FI50;A0QPA2;I7G1L0,A0QPA2,2510.15666666667,751.69005356818,29.9459417633234,0,DIA,32508
A0A653FI50;A0QPA2;I7G1L0,I7G1L0,2510.15666666667,751.69005356818,29.9459417633234,0,DIA,21496
A0A653FI55;A0QTL0;I7G6N6,A0A653FI55,44846.4666666667,2721.28018648087,6.0679923943786,0,DIA,53227
A0A653FI55;A0QTL0;I7G6N6,A0QTL0,44846.4666666667,2721.28018648087,6.0679923943786,0,DIA,29872
A0A653FI55;A0QTL0;I7G6N6,I7G6N6,44846.4666666667,2721.28018648087,6.0679923943786,0,DIA,32191
A0A653FI57;A0QP58;I7F556,A0A653FI57,26148.9,541.282061406065,2.0699993552542,0,DIA,30032
A0A653FI57;A0QP58;I7F556,A0QP58,26148.9,541.282061406065,2.0699993552542,0,DIA,37953
A0A653FI57;A0QP58;I7F556,I7F556,26148.9,541.282061406065,2.0699993552542,0,DIA,49471
A0A653FI64;A0QP92;I7F590,A0A653FI64,7385.34,388.733370834046,5.26358124113509,0,DIA,52967
A0A653FI64;A0QP92;I7F590,A0QP92,7385.34,388.733370834046,5.26358124113509,0,DIA,35043
A0A653FI64;A0QP92;I7F590,I7F590,7385.34,388.733370834046,5.26358124113509,0,DIA,49398
A0A653FI76;A0QP38;I7F536,A0A653FI76,158992.333333333,759.988377104106,0.478003159756617,0,DIA,26602
A0A653FI76;A0QP38;I7F536,A0QP38,158992.333333333,759.988377104106,0.478003159756617,0,DIA,37953
A0A653FI76;A0QP38;I7F536,I7F536,158992.333333333,759.988377104106,0.478003159756617,0,DIA,26602
A0A653FI98;A0QU03;I7FA78,A0A653FI98,38620.1666666667,1046.95350581262,2.71089846620535,0,DIA,49471
A0A653FI98;A0QU03;I7FA78,A0QU03,38620.1666666667,1046.95350581262,2.71089846620535,0,DIA,32300
A0A653FI98;A0QU03;I7FA78,I7FA78,38620.1666666667,1046.95350581262,2.71089846620535,0,DIA,32191
A0A653FIB5;A0QZ24;I7GCC3,A0A653FIB5,78890.5333333333,898.62234744821,1.13907500618774,0,DIA,56377
A0A653FIB5;A0QZ24;I7GCC3,A0QZ24,78890.5333333333,898.62234744821,1.13907500618774,0,DIA,52967
A0A653FIB5;A0QZ24;I7GCC3,I7GCC3,78890.5333333333,898.62234744821,1.13907500618774,0,DIA,26589
A0A653FID5;A0QZ59;I7GAU0,A0A653FID5,4049.52333333333,400.779359041023,9.89695146937516,0,DIA,50926
A0A653FID5;A0QZ59;I7GAU0,A0QZ59,4049.52333333333,400.779359041023,9.89695146937516,0,DIA,56377
A0A653FID5;A0QZ59;I7GAU0,I7GAU0,4049.52333333333,400.779359041023,9.89695146937516,0,DIA,47139
A0A653FIE6;A0QZ29;I7GCC6,A0A653FIE6,63678.2666666667,3331.38736464755,5.23159240826417,0,DIA,52967
A0A653FIE6;A0QZ29;I7GCC6,A0QZ29,63678.2666666667,3331.38736464755,5.23159240826417,0,DIA,32508
A0A653FIE6;A0QZ29;I7GCC6,I7GCC6,63678.2666666667,3331.38736464755,5.23159240826417,0,DIA,39864
A0A653FIG0;A0R214;I7G6E7,A0A653FIG0,82120.1,2361.6339237909,2.87582933263708,0,DIA,39103
A0A653FIG0;A0R214;I7G6E7,A0R214,82120.1,2361.6339237909,2.87582933263708,0,DIA,117991
A0A653FIG0;A0R214;I7G6E7,I7G6E7,82120.1,2361.6339237909,2.87582933263708,0,DIA,39864
A0A653FIG2;A0QP46;I7FCV6,A0A653FIG2,104118.333333333,1611.22200001531,1.54749115591104,0,DIA,39864
A0A653FIG2;A0QP46;I7FCV6,A0QP46,104118.333333333,1611.22200001531,1.54749115591104,0,DIA,39103
A0A653FIG2;A0QP46;I7FCV6,I7FCV6,104118.333333333,1611.22200001531,1.54749115591104,0,DIA,39103
A0A653FIG3;A0QUE0;I7G5V9,A0A653FIG3,81890.0666666667,1297.91163155792,1.58494391858424,0,DIA,117209
A0A653FIG3;A0QUE0;I7G5V9,A0QUE0,81890.0666666667,1297.91163155792,1.58494391858424,0,DIA,117991
A0A653FIG3;A0QUE0;I7G5V9,I7G5V9,81890.0666666667,1297.91163155792,1.58494391858424,0,DIA,109693
A0A653FIG7;A0QUF4;I7FAL8,A0A653FIG7,38763.0333333333,2020.45591472156,5.21232664468525,0,DIA,51632
A0A653FIG7;A0QUF4;I7FAL8,A0QUF4,38763.0333333333,2020.45591472156,5.21232664468525,0,DIA,51632
A0A653FIG7;A0QUF4;I7FAL8,I7FAL8,38763.0333333333,2020.45591472156,5.21232664468525,0,DIA,101260
A0A653FII2;A0R260;I7GEI2,A0A653FII2,32543.9666666667,431.579567789455,1.32614309807385,0,DIA,29560
A0A653FII2;A0R260;I7GEI2,A0R260,32543.9666666667,431.579567789455,1.32614309807385,0,DIA,39783
A0A653FII2;A0R260;I7GEI2,I7GEI2,32543.9666666667,431.579567789455,1.32614309807385,0,DIA,14418
A0A653FIK0;A0R239;I7FR90,A0A653FIK0,229199,7142.86882141902,3.11644851042938,0,DIA,28085
A0A653FIK0;A0R239;I7FR90,A0R239,229199,7142.86882141902,3.11644851042938,0,DIA,26346
A0A653FIK0;A0R239;I7FR90,I7FR90,229199,7142.86882141902,3.11644851042938,0,DIA,39783
A0A653FIK2;A0R281;I7GEJ3,A0A653FIK2,48998.2333333333,1379.75720448684,2.81593255638503,0,DIA,29560
A0A653FIK2;A0R281;I7GEJ3,A0R281,48998.2333333333,1379.75720448684,2.81593255638503,0,DIA,39783
A0A653FIK2;A0R281;I7GEJ3,I7GEJ3,48998.2333333333,1379.75720448684,2.81593255638503,0,DIA,12542
A0A653FIM3;A0QST9;I7FYG6,A0A653FIM3,7735.46333333333,1306.6156923263,16.8912402014225,0,DIA,14418
A0A653FIM3;A0QST9;I7FYG6,A0QST9,7735.46333333333,1306.6156923263,16.8912402014225,0,DIA,12753
A0A653FIM3;A0QST9;I7FYG6,I7FYG6,7735.46333333333,1306.6156923263,16.8912402014225,0,DIA,20700
A0A653FIN6;A0A8B4RAU8;A0QUL2;I7G7M8,A0A653FIN6,66778.9,3932.65103842179,5.88906232121492,0,DIA,80664
A0A653FIN6;A0A8B4RAU8;A0QUL2;I7G7M8,A0A8B4RAU8,66778.9,3932.65103842179,5.88906232121492,0,DIA,23544
A0A653FIN6;A0A8B4RAU8;A0QUL2;I7G7M8,A0QUL2,66778.9,3932.65103842179,5.88906232121492,0,DIA,28085
A0A653FIN6;A0A8B4RAU8;A0QUL2;I7G7M8,I7G7M8,66778.9,3932.65103842179,5.88906232121492,0,DIA,15985
A0A653FIP0;A0QPB3;I7FW42,A0A653FIP0,25318.1333333333,2671.0068089268,10.5497777966522,0,DIA,23544
A0A653FIP0;A0QPB3;I7FW42,A0QPB3,25318.1333333333,2671.0068089268,10.5497777966522,0,DIA,80664
A0A653FIP0;A0QPB3;I7FW42,I7FW42,25318.1333333333,2671.0068089268,10.5497777966522,0,DIA,23544
A0A653FIP8;A0R2D2;I7G6S8,A0A653FIP8,452011.666666667,5063.43463800347,1.12019998849664,0,DIA,46214
A0A653FIP8;A0R2D2;I7G6S8,A0R2D2,452011.666666667,5063.43463800347,1.12019998849664,0,DIA,34250
A0A653FIP8;A0R2D2;I7G6S8,I7G6S8,452011.666666667,5063.43463800347,1.12019998849664,0,DIA,34723
A0A653FIR0;A0QSW8;I7FGT5,A0A653FIR0,17824.8333333333,1227.6236611166,6.88715365893989,0,DIA,57456
A0A653FIR0;A0QSW8;I7FGT5,A0QSW8,17824.8333333333,1227.6236611166,6.88715365893989,0,DIA,42395
A0A653FIR0;A0QSW8;I7FGT5,I7FGT5,17824.8333333333,1227.6236611166,6.88715365893989,0,DIA,20700
A0A653FIR3;A0R2F2;I7FRL1,A0A653FIR3,61896.5333333333,2234.39372164651,3.60988507969187,0,DIA,29157
A0A653FIR3;A0R2F2;I7FRL1,A0R2F2,61896.5333333333,2234.39372164651,3.60988507969187,0,DIA,38035
A0A653FIR3;A0R2F2;I7FRL1,I7FRL1,61896.5333333333,2234.39372164651,3.60988507969187,0,DIA,54442
A0A653FIR6;A0R2B6;I7GDF8,A0A653FIR6,23514.7,2907.54183460875,12.364783878207,0,DIA,20700
A0A653FIR6;A0R2B6;I7GDF8,A0R2B6,23514.7,2907.54183460875,12.364783878207,0,DIA,26785
A0A653FIR6;A0R2B6;I7GDF8,I7GDF8,23514.7,2907.54183460875,12.364783878207,0,DIA,40629
A0A653FIS1;A0R2C1;I7GDG1,A0A653FIS1,67244.9333333333,1417.93285572108,2.10860920731735,0,DIA,37263
A0A653FIS1;A0R2C1;I7GDG1,A0R2C1,67244.9333333333,1417.93285572108,2.10860920731735,0,DIA,35760
A0A653FIS1;A0R2C1;I7GDG1,I7GDG1,67244.9333333333,1417.93285572108,2.10860920731735,0,DIA,54442
A0A653FIT0;A0QSY8;I7FGV6,A0A653FIT0,9504.03333333333,1023.49289364086,10.7690372891599,0,DIA,18176
A0A653FIT0;A0QSY8;I7FGV6,A0QSY8,9504.03333333333,1023.49289364086,10.7690372891599,0,DIA,38035
A0A653FIT0;A0QSY8;I7FGV6,I7FGV6,9504.03333333333,1023.49289364086,10.7690372891599,0,DIA,57456
A0A653FIU2;I7G4G6,A0A653FIU2,30133.7,500.741200621638,1.66173155178965,0,DIA,26785
A0A653FIU2;I7G4G6,I7G4G6,30133.7,500.741200621638,1.66173155178965,0,DIA,32657
A0A653FIU5;A0QUN2;I7G639,A0A653FIU5,351696.333333333,7000.48857818748,1.99049234088901,0,DIA,18176
A0A653FIU5;A0QUN2;I7G639,A0QUN2,351696.333333333,7000.48857818748,1.99049234088901,0,DIA,15985
A0A653FIU5;A0QUN2;I7G639,I7G639,351696.333333333,7000.48857818748,1.99049234088901,0,DIA,37263
A0A653FIU9;I7FYL2,A0A653FIU9,1732780,34051.0968986316,1.9651136842895,0,DIA,25955
A0A653FIU9;I7FYL2,I7FYL2,1732780,34051.0968986316,1.9651136842895,0,DIA,29820
A0A653FIV0;A0QSV1;I7F903,A0A653FIV0,84605.1,674.429988953637,0.797150513330327,0,DIA,39776
A0A653FIV0;A0QSV1;I7F903,A0QSV1,84605.1,674.429988953637,0.797150513330327,0,DIA,31616
A0A653FIV0;A0QSV1;I7F903,I7F903,84605.1,674.429988953637,0.797150513330327,0,DIA,18176
A0A653FIV9;A0R2F1,A0A653FIV9,22813.3,1027.75216370485,4.50505697862585,0,DIA,48591
A0A653FIV9;A0R2F1,A0R2F1,22813.3,1027.75216370485,4.50505697862585,0,DIA,42395
A0A653FIW0;A0QT20;I7FGZ2,A0A653FIW0,784309,17058.8222629817,2.17501294298315,0,DIA,46214
A0A653FIW0;A0QT20;I7FGZ2,A0QT20,784309,17058.8222629817,2.17501294298315,0,DIA,81199
